country_id,country,year,gpr_country,inflation_ppt,gdp_pct,trade_to_gdp_ppt,shortages_index,milit_exp_to_gdp_ppt,debt_to_gdp_ppt,money_growth_ppt,govt_exp_to_gdp_ppt,gpa_country,gpt_country,st_interest_rate_ppt,exchange_rate_depreciation_ppt,gpr_global,gpr_foreign,gpr_narrative,lt_interest_rate_ppt,inflation_trim_ppt,money_growth_trim_ppt
1,Argentina,1900,-0.65175229,7.5353217,-0.072069533,-14.147788,-0.5077731,1.5816778,53.970001,,8.2530203,-0.65307939,-0.50447994,,,72.415619,21.752642,0.0,7.0100002,7.5353217,
1,Argentina,1901,-0.33288452,5.9854016,-0.028311765,-8.1664019,0.17916644,1.386639,50.950001,-1.7002612,8.0012999,-0.59965652,-0.14741658,,0.0,43.076683,12.087364,0.0,6.3000002,5.9854016,-1.7002612
1,Argentina,1902,-0.69709903,0.0,-0.088926844,-9.5144615,-0.56609321,1.46478,48.18,5.5859098,9.4123898,-0.74771172,-0.54542744,,0.089552663,43.4799,11.163213,0.0,6.1799998,0.0,5.5859098
1,Argentina,1903,-0.58092993,-0.96418732,0.0088005681,-0.56466323,-0.54454672,1.2662373,40.810001,28.760134,7.5142999,-0.71128201,-0.41131431,,0.089460991,49.491287,13.460471,0.0,5.4400001,-0.96418732,28.760134
1,Argentina,1904,-0.079009213,-3.7552156,0.073335238,0.14901172,-0.30018473,1.1384131,37.34,18.675323,7.53021,0.17407216,-0.097025365,,-0.089381032,76.692307,24.552258,0.0,5.1900001,-3.7552156,18.675323
1,Argentina,1905,-0.60795772,15.751445,0.16175148,-0.38293135,-0.039402768,0.9540329,27.719999,23.936062,10.2202,-0.6239059,-0.47977728,,0.089460991,54.05724,16.111526,0.0,4.9699998,15.751445,23.936062
1,Argentina,1906,-0.71416783,2.6217229,0.15476634,-7.5546308,0.50727445,1.0105482,25.49,3.0712149,7.1782999,-0.7688998,-0.55223745,,-0.25965148,40.733101,9.2924671,0.0,4.9499998,2.6217229,3.0712149
1,Argentina,1907,-0.65795898,6.6909976,0.11823672,-4.5646758,-0.34477004,1.0544872,27.23,1.1339452,7.23804,-0.59827662,-0.59155476,,2.6331534,34.413788,7.307817,0.0,5.0100002,6.6909976,1.1339452
1,Argentina,1908,-0.71199453,0.79817557,0.15761018,1.7958184,-0.46034932,0.99763232,23.0,15.30614,6.3888302,-0.71491694,-0.60832214,,-2.3992634,32.829559,7.7961774,0.0,4.9200001,0.79817557,15.30614
1,Argentina,1909,-0.50999284,5.4298644,0.14966054,-2.2424462,0.66010976,1.0040358,24.52,24.156118,9.41996,-0.64065289,-0.31692937,,0.0,30.923229,6.9050117,0.0,4.8899999,5.4298644,24.156118
1,Argentina,1910,-0.44445285,-0.75107294,0.16479973,-6.5196381,-0.18126489,0.91009957,22.450001,12.504031,8.9188995,-0.59567106,-0.30356377,,0.8563289,30.885345,6.0236011,0.0,4.8499999,-0.75107294,12.504031
1,Argentina,1911,-0.48403698,0.75675678,0.13165453,-7.560451,-0.17056762,1.151222,26.08,1.8802898,9.03057,-0.49633065,-0.38067979,,0.029574772,52.696037,13.298333,0.0,4.9000001,0.75675678,1.8802898
1,Argentina,1912,-0.64359957,3.6480687,0.16164771,4.6660113,0.21022321,1.2061934,22.99,8.9432793,7.6434102,-0.64404064,-0.51863623,,-0.080239199,53.76284,13.093267,0.0,4.9000001,3.6480687,8.9432793
1,Argentina,1913,-0.48860267,3.5196688,0.12075273,4.1073942,-0.19903846,1.2039219,22.74,-3.6100538,7.4712601,-0.4195475,-0.43552962,,-0.046486758,49.213394,11.601619,0.0,4.9699998,3.5196688,-3.6100538
1,Argentina,1914,1.1990319,0.0,-0.045051038,-3.5468922,-0.095937841,0.6924457,24.65,-8.6931934,8.6430197,1.8557473,0.70842105,,-0.076111905,199.27412,67.739159,0.0,,0.0,-8.6931934
1,Argentina,1915,1.1659781,7.5,-0.09125676,6.3526721,0.43986046,1.0607128,23.139999,13.563519,7.4193301,1.8845007,0.26808557,,1.1933014,269.59604,89.075043,0.0,,7.5,13.563519
1,Argentina,1916,0.30828837,7.0697675,-0.149317,2.3427503,1.2736158,0.46306857,22.0,10.240567,6.6578999,0.90081692,-0.20380642,,-1.4928521,260.30356,76.875122,0.0,,7.0697675,10.240567
1,Argentina,1917,2.1264403,17.202433,-0.26365176,0.78121859,0.81055927,0.49150148,21.690001,15.7281,6.2614198,3.6421771,0.93580735,,-3.2898979,296.97101,90.771614,0.0,,17.202433,15.7281
1,Argentina,1918,0.26783323,26.389919,-0.12093611,4.3934717,1.0875123,0.37959975,15.04,33.846016,4.8294501,0.83701777,-0.09454789,,-1.6767551,331.62021,104.76983,0.0,,26.389919,33.846016
1,Argentina,1919,0.2611329,-5.9824047,-0.11249767,13.312567,0.67509961,0.69526911,14.45,7.7079334,4.81985,0.7008155,-0.10313314,,2.7008915,166.6438,50.190941,0.0,,-5.9824047,7.7079334
1,Argentina,1920,-0.28207245,17.092951,-0.069356084,12.415949,-0.040466812,1.0109384,11.86,11.737501,4.61587,-0.34181422,-0.22416829,,10.458592,102.06319,26.661203,0.0,,17.092951,11.737501
1,Argentina,1921,-0.41982365,-11.347896,-0.0851276,-0.19404964,-0.25951165,1.1158993,13.99,-4.1454172,6.1321702,-0.30290046,-0.4625195,,23.686592,72.843681,19.233797,0.0,,-11.347896,-4.1454172
1,Argentina,1922,-0.5370633,-14.187557,-0.047692768,0.35048062,-0.20528422,1.0749495,14.97,4.528409,7.1054201,-0.43276289,-0.49857304,,-11.724467,64.923538,14.94164,0.0,,,4.528409
1,Argentina,1923,-0.37431437,-1.9230769,0.018145949,0.95955062,0.0013403117,1.325177,13.61,3.788204,6.54041,-0.33860114,-0.37860286,,4.6855354,58.87146,15.699247,0.0,,-1.9230769,3.788204
1,Argentina,1924,-0.24402955,1.9607843,0.053712077,23.642685,0.11482301,1.2222773,14.0,1.4072045,6.1538301,0.16405028,-0.464827,,0.61283833,49.706013,11.466173,0.0,,1.9607843,1.4072045
1,Argentina,1925,-0.57085913,-2.920228,0.0075756293,3.2595775,0.15478911,1.1981573,16.15,-0.34492889,6.61198,-0.42745414,-0.57151705,6.5,-14.909487,45.767529,11.589918,0.0,,-2.920228,-0.34492889
1,Argentina,1926,-0.61268008,-3.0080705,0.017292203,1.4002812,-0.174926,1.5690824,17.43,3.7758055,7.0379901,-0.62876749,-0.5303874,6.5,-0.73996598,37.680462,9.4803829,0.0,,-3.0080705,3.7758055
1,Argentina,1927,-0.60054773,-1.0590016,0.048986811,7.9848318,-0.64880621,1.2602526,19.290001,5.6439195,9.3885603,-0.5824194,-0.52959436,6.5,-4.3108368,45.88192,11.835318,0.0,,-1.0590016,5.6439195
1,Argentina,1928,-0.048077609,-0.53516817,0.07202553,6.8204317,-0.47517207,1.0891625,19.17,10.04608,7.7671099,-0.079787657,0.072044827,6.0,-0.12278643,37.190571,8.8908091,0.0,,-0.53516817,10.04608
1,Argentina,1929,-0.56140304,0.53804767,0.079633452,3.4612086,0.088134535,1.0339774,17.940001,-1.2851878,8.0125103,-0.66165727,-0.41098124,6.25,1.3692826,40.538773,10.651196,0.0,6.3400002,0.53804767,-1.2851878
1,Argentina,1930,0.21140406,1.0703363,-0.0025247608,-5.2344394,-0.21651492,1.6424897,19.08,0.083997548,9.39853,0.49077615,0.078347698,6.25,14.519907,42.976971,10.62974,0.0,6.2600002,1.0703363,0.083997548
1,Argentina,1931,-0.30291668,-13.464448,-0.10559405,1.4859649,-0.16954179,1.09539,24.32,-8.6931934,9.9196501,-0.058319766,-0.34797737,6.25,26.168562,44.57341,11.248445,0.0,6.52,-13.464448,-8.6931934
1,Argentina,1932,0.53785962,-10.751748,-0.16967104,1.5693597,-0.37931824,1.1166996,28.200001,-0.72954643,9.3712597,0.6777727,0.3885456,6.25,12.486251,59.718971,15.97393,0.0,7.1500001,-10.751748,-0.72954643
1,Argentina,1933,0.51968575,12.732615,-0.15258427,-3.5178573,-0.49361396,1.2979072,28.9,-1.3678424,8.8736897,0.97918099,0.27287623,5.25,-16.802183,52.87656,13.594784,0.0,7.0,12.732615,-1.3678424
1,Argentina,1934,0.58461279,-11.294526,-0.10495117,0.68607962,0.8296833,1.3248788,26.469999,0.62491113,8.5838604,0.47117206,0.57037157,5.25,22.245937,52.097977,11.774797,0.0,5.3899999,-11.294526,0.62491113
1,Argentina,1935,0.58245587,6.6601372,-0.09129186,1.5564716,0.2880567,1.4887581,30.040001,0.79778087,8.4636803,0.38156497,0.68707675,3.5,-3.807524,82.748703,24.436594,0.0,5.2399998,6.6601372,0.79778087
1,Argentina,1936,1.0904799,9.4582186,-0.10954452,0.8756063,1.0370284,1.7167944,31.469999,8.6066332,8.5314703,0.72452432,1.3202612,2.4000001,-5.4573679,91.402847,27.987152,0.0,5.0900002,9.4582186,8.6066332
1,Argentina,1937,0.070442244,2.2651007,-0.065180928,6.0426784,0.91853273,2.0824792,27.16,6.2729106,8.6089401,-0.27787852,0.2351678,2.25,-7.3942199,87.478371,28.255762,0.0,4.9899998,2.2651007,6.2729106
1,Argentina,1938,0.44672897,-1.1484823,-0.088743851,-4.3750057,-0.41949654,1.1239423,28.83,-1.954543,9.2724895,-0.14410037,0.81288785,2.3900001,17.627445,102.05727,35.061569,0.0,4.9899998,-1.1484823,-1.954543
1,Argentina,1939,1.8419701,1.1618258,-0.07725434,-2.3305666,0.51301259,1.6166708,30.549999,3.101243,10.0371,2.3680828,1.2959484,2.5,10.52941,191.01532,69.274361,0.0,4.9699998,1.1618258,3.101243
1,Argentina,1940,1.5070466,2.2969646,-0.087588102,-4.6220493,0.72303045,1.9085945,30.4,10.244548,8.80091,2.6366763,0.56742167,2.3099999,-7.5785618,200.07191,75.570229,0.0,4.9899998,2.2969646,10.244548
1,Argentina,1941,1.3193449,10.344828,-0.062420256,-5.3177176,2.2613389,1.9547354,29.879999,85.533821,8.4965401,2.1733565,0.48202959,2.0999999,0.0,241.92404,81.957199,0.0,4.96,10.344828,83.488998
1,Argentina,1942,1.4656215,1.5625,-0.077848762,-3.7696314,2.8532593,2.7221508,28.049999,17.164606,8.3787603,3.0683279,0.044831414,1.11,0.0,306.14059,90.130554,0.0,4.1500001,1.5625,17.164606
1,Argentina,1943,0.58765548,-3.0769231,-0.11134735,-0.54184926,2.4675431,1.4648435,28.92,17.00474,9.1829205,1.3677182,-0.11567043,1.1,0.0,344.39383,103.07147,0.0,4.1500001,-3.0769231,17.00474
1,Argentina,1944,1.0733448,4.7619047,-0.02957687,-10.405914,1.8682022,4.7664099,26.92,21.078196,11.0057,1.2549516,0.72968805,1.04,0.0,376.73724,115.62753,0.0,4.1300001,4.7619047,21.078196
1,Argentina,1945,2.5164607,19.69697,-0.089298859,-2.6092453,3.1521645,5.649518,27.610001,17.200377,11.3986,3.7679315,1.1947358,0.99000001,0.0,240.73561,75.493637,1.5113091,4.1799998,19.69697,17.200377
1,Argentina,1946,0.76330787,18.987341,-0.03616051,1.7106602,6.5825949,3.9169006,24.24,22.539751,9.8926401,0.20804067,0.96696645,1.08,0.0,122.23141,36.725601,0.0,3.1099999,18.987341,22.539751
1,Argentina,1947,0.71824569,14.893617,0.037339155,4.7037082,3.1816797,3.5052581,20.09,21.954271,9.31709,0.97597241,0.33133364,1.42,0.0,99.266258,26.094032,0.0,3.2,14.893617,21.954271
1,Argentina,1948,0.5993582,7.4074073,0.057570282,12.112421,1.0826663,3.4372077,19.4,26.879959,12.8943,-0.14665046,0.90768987,1.48,25.000002,114.34803,32.091469,0.0,3.26,7.4074073,26.879959
1,Argentina,1949,-0.092042729,31.034483,0.0098651219,8.3900928,0.25962618,8.5048046,19.74,29.58626,11.816,-0.25399837,-0.010541629,1.5,19.999996,83.723862,22.890356,0.0,3.26,31.034483,29.58626
1,Argentina,1950,-0.2266362,39.473682,-0.012130993,17.676155,-0.21041115,2.9142857,20.51,19.473141,11.1998,-0.15218796,-0.29098824,1.53,78.861542,142.74683,42.816784,0.0,3.26,39.473682,19.473141
1,Argentina,1951,0.060033355,55.660378,-0.0056507373,10.070089,0.67272139,4.9973865,17.42,22.269827,11.9804,0.1217868,-0.0055257217,1.5,27.272732,154.43521,48.62616,0.0,3.26,55.660378,22.269827
1,Argentina,1952,-0.39856166,14.545455,-0.089987323,-6.6789546,0.059733044,5.1355247,18.719999,13.071368,11.8937,-0.17457451,-0.52376944,1.49,0.0,105.07939,31.501287,0.0,3.26,14.545455,13.071368
1,Argentina,1953,-0.56927222,-0.79365081,-0.06816528,-0.99509674,-0.30130783,4.9739718,21.440001,24.29566,11.0372,-0.52572441,-0.50864297,1.5,0.0,101.92927,31.818571,0.0,3.24,-0.79365081,24.29566
1,Argentina,1954,-0.47936228,16.266666,-0.057140607,-3.0937009,-0.3690708,5.2992301,23.91,20.194147,10.9747,-0.58760232,-0.32925841,,0.0,91.05645,27.975775,0.0,,16.266666,20.194147
1,Argentina,1955,0.028941156,7.5688071,-0.017337011,15.162443,-0.48892641,8.4173307,24.139999,18.094305,10.2167,0.17508534,-0.06390471,,21.428566,89.117783,26.148418,0.0,,7.5688071,18.094305
1,Argentina,1956,-0.40601477,15.991471,-0.018604457,10.393332,-0.67972702,5.1985126,22.030001,21.410311,10.0611,-0.30104569,-0.43569449,,78.861542,101.25542,34.235237,0.0,,15.991471,21.410311
1,Argentina,1957,-0.38819599,21.691177,0.004197537,6.0845222,-0.67084694,5.2190666,19.67,17.742962,8.4184999,-0.45597932,-0.30905545,,11.111109,99.325577,31.499727,0.0,,21.691177,17.742962
1,Argentina,1958,-0.14256544,33.383686,0.036323261,11.407952,-0.58400291,4.6449709,17.190001,18.244112,13.198,-0.26663333,-0.11535403,,19.999996,115.22129,32.028988,0.0,,33.383686,18.244112
1,Argentina,1959,0.31333372,113.27119,-0.059378527,-0.1715055,-0.6077702,0.81300002,10.19,43.934074,13.6234,0.53068566,0.10543972,,64.583344,82.10849,22.082058,0.0,,,43.934074
1,Argentina,1960,0.54895556,12.259372,-0.0098255686,-3.2074182,-0.63153148,1.55,8.3900003,35.128689,11.3048,0.49948549,0.50963622,,5.0632844,86.417786,23.155983,0.0,,12.259372,35.128689
1,Argentina,1961,-0.051770676,18.005415,0.03266127,-6.3143082,-0.7162956,2.1400001,8.6899996,-0.36000001,12.2502,-0.45180666,0.1136675,,0.0,126.08382,34.375935,0.0,,18.005415,-0.36000001
1,Argentina,1962,1.3912411,34.722752,-0.01046453,-4.1296115,-0.2355608,2.6600001,25.08,10.108,11.3456,0.17627214,1.8375229,21.440001,37.349403,124.72618,32.657867,0.0,,34.722752,10.108
1,Argentina,1963,-0.17216572,15.725234,-0.061431311,-2.3383293,-0.53088361,1.6799999,23.4,33.115002,11.1819,-0.32963011,-0.083130792,21.120001,21.052635,117.54991,30.064877,0.0,,15.725234,33.115002
1,Argentina,1964,-0.31066477,22.077906,0.011721803,-6.9184613,-0.19354504,1.15,16.75,41.379002,11.7759,-0.51100266,-0.15600644,20.02,1.4492735,90.5354,25.200186,0.0,,22.077906,41.379002
1,Argentina,1965,-0.20180435,28.483974,0.07453531,-7.608007,-0.41376182,1.0700001,15.88,27.003,11.612,-0.23984678,-0.13961607,22.82,20.714291,99.786484,27.764675,0.0,,28.483974,27.003
1,Argentina,1966,-0.299622,31.670238,0.055387795,-6.2919683,-0.41372499,1.168,13.4,31.549999,12.1185,-0.62279814,-0.054256111,24.52,23.076923,90.635468,26.314566,0.0,,31.670238,31.549999
1,Argentina,1967,0.019019991,29.397898,0.056677654,-5.4053421,-0.72642761,1.4,10.93,53.806,12.96,-0.0757486,0.018961046,21.42,59.134602,112.60692,34.278976,0.0,,29.397898,53.806
1,Argentina,1968,-0.5083853,16.109781,0.074186787,-5.9861312,-0.81274617,1.6857142,9.4300003,28.068001,12.8016,-0.54355061,-0.43049508,16.780001,5.7401843,104.20105,27.188395,0.0,,16.109781,28.068001
1,Argentina,1969,-0.39565629,7.6488299,0.13176562,-5.0653334,-0.76312685,1.9375,9.6300001,20.910999,12.2633,-0.52570689,-0.26073724,20.82,0.0,95.787491,25.969872,0.0,,7.6488299,20.910999
1,Argentina,1970,-0.25699443,13.549644,0.15870686,-7.5259504,-0.65869105,1.8777778,13.48,20.841,12.0469,-0.10927699,-0.36135301,19.02,8.2857132,102.82236,28.404844,0.0,,13.549644,20.841
1,Argentina,1971,-0.41052571,34.78001,0.16892603,-5.2609816,-0.52417153,1.8076923,15.19,8.6960001,11.7246,-0.36229208,-0.33951747,22.02,43.007915,87.422432,23.94591,0.0,,34.78001,8.6960001
1,Argentina,1972,-0.151049,58.412128,0.16180228,-3.8654261,-0.34425965,1.8238095,17.09,86.803581,11.1593,0.095148921,-0.34997585,25.32,78.861542,87.485275,23.329102,0.0,,58.412128,83.488998
1,Argentina,1973,-0.03602989,61.206081,0.17095168,-4.6172862,1.5451301,1.8485714,12.0,74.602997,12.5871,0.14188688,-0.12484486,21.120001,1.0121444,76.668312,23.507643,0.0,,61.206081,74.602997
1,Argentina,1974,0.43024373,23.465391,0.19645244,-4.7975588,0.86644644,1.6591836,12.96,54.544998,14.0412,0.68705308,0.20571421,22.68,0.0,70.567474,19.707304,0.0,,23.465391,54.544998
1,Argentina,1975,1.230732,114.93204,0.16301531,-6.2492461,0.045084808,2.0419581,33.84,87.743927,12.507,1.5497484,0.84518045,34.759167,78.861542,79.141571,24.362089,0.0,,,83.488998
1,Argentina,1976,0.60512418,116.45023,0.13625689,-3.0303481,-0.35149509,3.7812912,28.74,89.09111,13.0195,1.1474526,0.08296562,34.759167,78.861542,69.23243,20.075659,0.0,,,83.488998
1,Argentina,1977,0.14003614,114.83313,0.17289411,-1.2728646,-0.35096461,4.0086002,25.059999,88.463593,12.5925,0.11387281,0.10040225,34.759167,68.24942,68.475105,20.050375,0.0,,,83.488998
1,Argentina,1978,0.29939032,114.82556,0.11366907,-3.9907937,-0.55951357,4.7191439,17.450001,87.989716,14.8525,-0.0044674454,0.42276433,34.759167,78.861542,81.370934,24.42717,0.0,,,83.488998
1,Argentina,1979,-0.14361575,114.54762,0.15580401,-5.5861382,-0.118357,4.6733561,12.43,88.142174,14.4999,-0.22213735,-0.061675176,34.759167,64.934258,86.351082,24.619499,0.0,,,83.488998
1,Argentina,1980,0.358955,100.764,0.14515415,-7.0058966,0.052534029,3.0989583,11.4,85.715569,15.174,-0.14729883,0.5718506,34.759167,38.0979,102.05772,28.813801,0.0,,100.764,83.488998
1,Argentina,1981,0.40506828,104.477,0.062228795,-4.3960686,-0.098489769,3.4653466,26.52,82.580002,17.025299,-0.079024412,0.64798647,34.759167,78.861542,101.66919,30.505461,0.0,,104.477,82.580002
1,Argentina,1982,8.3537092,114.6479,0.0053684423,-3.2276552,0.04866071,2.7045579,52.220001,87.905388,15.8724,4.9057736,9.6690083,34.759167,78.861542,124.11795,35.226067,8.1308765,,,83.488998
1,Argentina,1983,0.51657736,116.09402,0.020959813,-4.0126557,-0.51326203,2.7388127,64.230003,89.236588,14.1823,0.044331361,0.77680296,34.759167,78.861542,103.87984,29.127777,0.0,,,83.488998
1,Argentina,1984,0.18970524,116.88623,0.01694282,-6.829071,-0.49643922,2.162039,54.580002,89.838974,13.0395,-0.04746978,0.24921633,34.759167,78.861542,88.389366,22.117109,0.0,,,83.488998
1,Argentina,1985,-0.30548224,116.97047,-0.080971383,-1.3528988,-0.56870157,2.2997172,55.23,89.334465,14.7474,-0.50029176,-0.14347187,34.759167,78.861542,92.283493,22.558472,0.0,,,83.488998
1,Argentina,1986,-0.096148074,90.089996,-0.034646507,-5.0751424,-0.49829593,2.3136787,55.880001,86.907578,13.6855,-0.32964694,0.052977547,34.759167,54.374905,91.707932,24.359663,0.0,,90.089996,83.488998
1,Argentina,1987,-0.22224711,113.71517,-0.033030704,-4.3237996,-0.69231224,2.2843869,74.139999,87.879158,13.7269,-0.3765977,-0.088118918,34.759167,78.861542,85.342255,19.941397,0.0,,,83.488998
1,Argentina,1988,-0.42113051,116.09039,-0.076539293,-4.2538714,-0.64985693,2.1249392,61.389999,89.375984,12.3347,-0.48951939,-0.31146407,34.759167,78.861542,72.833328,15.678434,0.0,,,83.488998
1,Argentina,1989,-0.43714985,118.63425,-0.17444439,-0.59535629,-0.24627879,1.8803656,118.22,91.163475,11.0132,-0.44806081,-0.3473458,34.759167,78.861542,81.248924,17.160559,0.0,,,83.488998
1,Argentina,1990,-0.41448376,118.33617,-0.21797989,-5.4912562,-0.46634698,1.4509093,48.540001,90.427071,10.9903,-0.58790046,-0.21268898,34.759167,78.861542,100.47716,26.269354,0.0,,,83.488998
1,Argentina,1991,-0.52587378,114.76569,-0.13990845,-6.9905701,-0.59552217,1.5069265,35.73,87.563957,11.4322,-0.67794096,-0.27601832,34.759167,78.861542,115.19403,27.486734,0.0,,,83.488998
1,Argentina,1992,-0.31988424,24.9,-0.068741463,-6.2862983,-0.56058383,1.4212222,24.961,62.486,12.0994,-0.50327665,-0.16147216,12.0,0.49629608,75.940979,17.987499,0.0,,24.9,62.486
1,Argentina,1993,-0.41314161,18.511999,-0.03400423,-5.0804405,-0.76298958,1.4228029,26.893,46.480999,13.3105,-0.73507386,-0.16330956,10.9,0.80044621,86.624359,19.519709,0.0,,18.511999,46.480999
1,Argentina,1994,-0.041355893,4.177,0.0018088782,-3.4679956,-0.81721359,1.4570385,28.426001,17.639999,14.1744,-0.21589629,0.14899492,8.1000004,0.0059338771,88.633369,20.026957,0.0,10.059167,4.177,17.639999
1,Argentina,1995,-0.39596021,3.3759999,-0.048874233,-2.1419668,-0.69270051,1.4730731,30.749001,-2.806,14.3942,-0.46443129,-0.28022882,12.0,0.04723563,75.088799,15.44841,0.0,16.371666,3.3759999,-2.806
1,Argentina,1996,-0.63744706,0.156,-0.016018204,-0.73035067,-0.6519838,1.2412273,32.550999,18.820999,14.11,-0.75498754,-0.44104472,7.5,0.0010371315,61.413044,12.376287,0.0,10.510833,0.156,18.820999
1,Argentina,1997,-0.54525334,0.52899998,0.041277293,0.76385063,-0.60738355,1.1401391,31.676001,25.535,22.585798,-0.74158102,-0.32676026,7.0,0.0,39.673115,10.125706,0.0,9.2425003,0.52899998,25.535
1,Argentina,1998,-0.45507324,0.92500001,0.057956889,0.42963779,-0.61979491,1.136318,34.146999,10.488,23.130409,-0.5301882,-0.27375945,7.5999999,0.0,51.792046,13.616387,0.0,,0.92500001,10.488
1,Argentina,1999,-0.60693568,-1.1670001,0.0016419063,-1.8979901,-0.78532451,1.2203596,38.917,4.086,25.471287,-0.6589967,-0.47888634,8.3000002,0.0,58.142807,15.455985,0.0,,-1.1670001,4.086
1,Argentina,2000,-0.60304987,-0.93900001,-0.027864205,-1.0320308,-0.50812763,1.1488227,40.833,1.531,25.247238,-0.65097851,-0.47096536,8.5,-0.03067255,45.607391,10.599487,0.0,,-0.93900001,1.531
1,Argentina,2001,-0.38839209,-1.0650001,-0.094946384,-2.1874864,0.0011918159,1.1842335,48.007,-8.6931934,26.432499,-0.3447552,-0.3433418,16.299999,-0.010851374,111.46019,23.454695,0.0,,-1.0650001,-8.6931934
1,Argentina,2002,-0.30205572,25.868999,-0.23310673,17.315643,-0.51174223,1.0918804,147.203,19.709,21.853054,-0.32669747,-0.26144952,34.759167,78.861542,111.12048,23.956789,0.0,,25.868999,19.709
1,Argentina,2003,-0.44044775,13.443,-0.16904792,15.797362,-0.54870671,1.0608951,125.162,29.635,22.025888,-0.34960026,-0.4359732,10.5,-10.208326,135.32417,31.332073,0.0,,13.443,29.635
1,Argentina,2004,-0.59249294,4.4159999,-0.10363383,15.422665,-0.60587651,0.88329536,117.878,21.427,23.029531,-0.56478018,-0.51100963,2.7,-0.17927665,110.70305,23.146723,0.0,,4.4159999,21.427
1,Argentina,2005,-0.60727304,9.6420002,-0.036341809,14.845551,-0.6703375,0.8471548,80.281998,21.514,24.42556,-0.57963997,-0.53245908,3.9000001,-0.75037527,83.537979,17.799294,0.0,,9.6420002,21.514
1,Argentina,2006,-0.5548076,10.898,0.019989762,14.280025,-0.58391964,0.78823388,70.792999,20.263,26.616661,-0.64134514,-0.41986772,6.5,5.1691294,86.026413,20.488005,0.0,,10.898,20.263
1,Argentina,2007,-0.61332268,8.8299999,0.085543498,14.332086,-0.31888264,0.79254818,62.132999,24.466,29.550589,-0.61957198,-0.52433139,7.9000001,1.2688679,84.868973,17.415699,0.0,,8.8299999,24.466
1,Argentina,2008,-0.59966075,8.585,0.10440452,13.317732,0.52248728,0.76275647,53.813999,8.0649996,30.762348,-0.59365666,-0.50726402,11.1,1.4319891,71.192848,15.743034,0.0,,8.585,8.0649996
1,Argentina,2009,-0.54897022,6.27,0.022017403,6.4869628,-0.71053785,0.88650858,55.396999,17.0,34.524437,-0.50064367,-0.49542877,11.8,18.051687,69.581642,16.409693,0.0,,6.27,17.0
1,Argentina,2010,-0.658418,10.461,0.097124018,6.9037819,-0.58156067,0.81487811,43.453999,33.778,33.35807,-0.76918781,-0.48236772,9.3999996,4.8619752,73.838913,18.341024,0.0,,10.461,33.778
1,Argentina,2011,-0.5973044,9.7749996,0.13400416,6.6291862,-0.67319781,0.76428711,38.935001,25.701,34.901901,-0.62677604,-0.47439623,10.8,5.4962416,75.721146,18.654396,0.0,,9.7749996,25.701
1,Argentina,2012,-0.63881814,10.043,0.10263329,1.4281744,-0.59814727,0.78482473,40.436001,34.902,36.821423,-0.76576561,-0.40310335,12.1,10.108485,69.216782,17.851278,0.0,,10.043,34.902
1,Argentina,2013,-0.59963906,10.619,0.10569593,-0.29925132,-0.63664877,0.83773643,43.495998,27.025999,37.602932,-0.60163063,-0.53057545,14.8,20.396809,70.025406,17.348652,0.0,,10.619,27.025999
1,Argentina,2014,-0.70120138,39.473923,0.059155714,-1.7730904,-0.58071691,0.87810093,44.696999,29.846001,38.852932,-0.84749931,-0.48769563,20.799999,48.31612,80.853844,22.622688,0.0,,39.473923,29.846001
1,Argentina,2015,-0.6716519,29.283978,0.064855047,-8.2533426,-0.60845345,0.85012859,52.563,39.450001,41.366329,-0.62735289,-0.59082794,21.700001,13.935172,94.918381,24.928265,0.0,,29.283978,39.450001
1,Argentina,2016,-0.47535846,38.273602,0.023370523,-5.2170105,-0.53457171,0.80924535,53.060001,41.584,41.522022,-0.4705067,-0.40391329,24.4,59.731667,84.358536,23.368961,0.0,,38.273602,41.584
1,Argentina,2017,-0.74189705,25.674999,0.031580668,-6.6050911,-0.40710336,0.84775484,57.028,30.118999,41.121452,-0.77808934,-0.58580375,19.1,12.079471,86.290787,26.892946,0.0,,25.674999,30.118999
1,Argentina,2018,-0.1305138,34.277,-0.013941923,-1.7285869,-0.21955068,0.73230034,85.246002,47.613998,38.949207,-0.32257271,0.05842321,32.400002,69.54808,67.708572,22.187155,0.0,,34.277,47.613998
1,Argentina,2019,-0.40067491,53.548,-0.052031923,-0.46949664,-0.026350847,0.69969612,89.839996,25.884001,38.129059,-0.69687617,-0.17447682,34.759167,71.607697,69.926216,23.565145,0.0,,53.548,25.884001
1,Argentina,2020,-0.57737607,42.014999,-0.1719027,-3.5178206,-0.45833728,0.73411161,103.816,66.331001,42.47924,-0.69870955,-0.43645221,29.799999,46.09605,66.154915,18.850864,0.0,,42.014999,66.331001
1,Argentina,2021,-0.72933847,48.409,-0.086010478,-1.2765604,-0.27599683,0.63178861,81.042999,51.282001,37.883366,-0.83957237,-0.54974478,33.599998,35.241764,58.633369,17.799965,0.0,,48.409,51.282001
1,Argentina,2022,-0.38655627,72.431,-0.047528144,-3.4537108,1.1178238,0.68458641,84.462997,85.137077,37.714725,-0.54363048,-0.1339664,34.759167,37.459938,112.93623,50.327999,0.0,,72.431,83.488998
